Spectrum	Date	Time	NO (350,3000) 191C	NO2 (150) 191C (1of2)	NO2 (2000) 191C (2of2)	N2O (100,200,300) 191C (1of2)	NH3 (300) 191C (1of2)	NH3 (3000) 191C (2of2)	HNCO (400) 191C	H2O% (25) 191C	Formaldehyde (70,500) 191C	CO (500) 191C (1of3)	CO% (1) 191C (2of3)	CO2 low% (4) 191C (2of2)	Propylene (200,1000) 191C	Diesel C1 (4500) 191C	Ethylene (100,3000) 191C	CH4 (250) 191C (1of2)	CH4 (3000) 191C (2of2)	Ethane (1000) 191C	Acetylene (1000) 191C	HNO2 (20) 191C	N2O (1040) 191C (2of2)	CO% (10) 191C (3of3)	MeOH (1000) 191C	Formic Acid (100) 191C	SO2 (300) 191C	Temp (C)	Pressure (Atm)	NOx autorange	CO autorange	CH4 autorange	NH3 autorange	NOx autorange dry	CO autorange dry	CO2% autorange dry	N2O dry	NH3 autorange dry	FIDeq THC ppmC	FIDeq NMHC ppmC	FIDeq NMNEHC ppmC	CO2% autorange	FTIR NMHC ppmC	FTIR NMNEHC ppmC	Igram DC	Igram PP	phase Angle	laser PP	laser DC	Bad Scan counter	Centerburst Location	Linearizer Check	SNR 2500	sBeam @ 2500	
N/A	08.07.2026	16:33:17,400	1,355936	0,776530	0,849588	0,320463	2,303033	5,090924	-0,561338	0,018133	-0,426641	0,518333	-0,000339	-0,010400	0,763882	0,436815	-0,348681	-0,075490	-1,740508	-0,234155	0,135295	1,254741	-0,088069	0,007606	-0,921165	-0,032711	-0,323236	192,607239	0,993828	2,132466	5183,328707	-0,000339	2,303033	2,101948	5275,657538	-0,032602	0,322900	2,288819	-4,959355	-4,958981	-6,486746	-0,032711	-4,982071	-6,509836	5,509176	7,630281	92,470589	7,215686	-4,941176	0,000000	567,081826	0,002774	247,759807	1,561892
N/A	08.07.2026	16:33:17,600	0,710462	0,902744	2,601759	0,361181	2,091931	4,184720	-1,070474	0,005173	-0,087529	0,321677	-0,000381	-0,006925	0,513944	-0,559524	0,062185	-0,073722	-2,051580	-0,465982	-0,061267	2,346407	0,379639	0,006303	-0,397035	0,099340	-0,007512	192,607239	0,993828	1,613206	3216,769817	-0,000381	2,091931	1,586722	3185,953162	0,099681	0,358624	2,067129	-5,984602	-5,984183	-7,012070	0,099340	-6,048071	-7,075959	5,509059	7,629198	92,470589	7,215686	-4,941176	0,000000	567,082047	0,002446	248,296186	1,560693
N/A	08.07.2026	16:33:17,800	0,337696	0,862331	3,150327	0,383679	2,014437	3,933115	0,294238	0,007207	0,447433	-0,068868	-0,000039	-0,007913	0,602626	-0,688020	0,401070	-0,080542	-0,393334	-0,540473	0,942961	0,926818	1,952991	0,012067	-0,343454	0,079956	-0,088488	192,607239	0,993828	1,200027	2049,513827	-0,000039	2,014437	1,204875	2049,623651	0,079667	0,384524	2,021015	-0,856041	-0,855998	-2,061250	0,079956	1,763791	0,558540	5,508941	7,628125	92,470589	7,215686	-4,941176	0,000000	567,082202	0,002537	267,622884	1,560647
N/A	08.07.2026	16:33:18,000	0,991235	0,684043	2,273959	0,258124	2,238857	6,291819	-0,077002	0,010652	0,282052	-0,526491	0,000085	-0,012568	0,410401	2,013263	0,432764	-0,009374	1,265195	-0,624940	1,301125	-1,578649	2,961113	0,016713	-0,691637	-0,184849	-0,161073	192,607239	0,993828	1,675278	0,282052	0,000085	2,238857	1,673541	0,281229	-0,182646	0,258604	2,237195	8,618117	8,618024	7,797223	-0,184849	13,114974	12,294173	5,508822	7,627546	92,470589	7,215686	-4,941176	0,000000	567,082129	0,003087	280,823893	1,563243
N/A	08.07.2026	16:33:18,200	1,153405	0,607613	1,954336	0,188225	2,274537	6,646115	-2,383157	-0,050544	0,291866	-0,017516	-0,000219	-0,006215	0,275607	5,067481	0,133018	0,167992	4,358052	-0,892973	0,471562	0,352977	3,592864	0,006994	0,463508	-0,411375	1,153199	192,607239	0,993828	1,761018	126,821228	-0,000219	2,274537	1,719768	127,255539	-0,400764	0,184116	2,221371	28,035649	28,035890	27,484676	-0,411375	33,214559	32,663345	5,508698	7,628186	92,470589	7,215686	-4,941176	0,000000	567,081641	0,003525	268,077490	1,567072
N/A	08.07.2026	16:33:18,400	0,974163	0,642866	-0,772507	0,290574	2,132667	1,114569	0,075379	0,025726	-0,488693	0,142502	-0,000276	-0,008058	0,124081	1,220951	-0,017770	-0,153101	0,047125	-1,009806	0,972698	2,547102	0,268278	-0,007022	-0,636739	0,005758	-0,081626	192,607239	0,993828	1,617029	1455,254980	-0,000276	2,132667	1,617943	1460,349918	0,006985	0,291114	2,134013	1,873514	1,873817	1,625655	0,005758	3,244042	2,995881	5,508573	7,628822	92,470589	7,215686	-4,941176	0,000000	567,081388	0,003072	248,989781	1,565920
N/A	08.07.2026	16:33:18,600	1,165114	0,844338	-3,694747	0,567269	2,252246	2,222957	-1,692601	0,019550	-0,249411	0,157258	0,000331	-0,027945	0,138781	-0,175088	-0,062623	0,104856	5,287550	-0,812127	0,110107	2,643314	0,019649	0,005031	0,076524	0,006973	-0,486512	192,607239	0,993828	2,009452	1572,576561	0,000331	2,252246	1,973552	1546,815955	0,007159	0,556135	2,214158	13,233002	13,232638	12,955076	0,006973	14,168098	13,890536	5,508466	7,629497	92,470589	7,215686	-4,941176	0,000000	567,081818	0,002858	259,885534	1,564295
N/A	08.07.2026	16:33:18,800	1,346832	0,682017	0,247023	0,605676	2,248758	1,827421	-0,077321	-0,013630	0,587649	-0,231043	0,000263	-0,006654	1,133608	1,071791	0,259973	0,475833	1,666242	-0,025735	0,860028	0,736094	0,923475	0,002553	0,261883	0,042576	-0,485677	192,655123	0,993677	2,028849	827,877291	0,000263	2,248758	2,025467	808,721686	0,043879	0,604275	2,247099	9,161424	9,161135	6,893920	0,042576	11,200318	8,933103	5,508363	7,629744	92,470589	7,215686	-4,941176	0,000000	567,081970	0,002974	273,167044	1,564308
N/A	08.07.2026	16:33:19,000	1,386543	0,332282	5,512258	0,620281	2,264215	2,125638	2,340051	-0,034026	0,901903	-0,561840	-0,000051	0,015452	2,001588	2,675734	0,350622	0,635063	-3,018912	0,405423	1,642670	-1,379259	2,410975	-0,003740	0,007978	0,072077	-0,200840	192,709000	0,993507	1,718825	0,901903	-0,000051	2,264215	1,761045	0,926400	0,073961	0,634746	2,318090	2,426437	2,426493	-1,576682	0,072077	6,150887	2,147712	5,508258	7,629704	92,470589	7,215686	-4,941176	0,000000	567,081928	0,003304	278,856192	1,565077
N/A	08.07.2026	16:33:19,200	0,712117	0,090641	3,586584	0,758575	2,367536	3,661389	1,622457	-0,006591	-0,937890	-0,130561	0,000051	-0,008738	0,386925	1,563694	-0,384309	0,024777	2,961981	-0,350738	0,322243	-1,708789	2,008994	0,001359	-0,096040	-0,054194	0,016031	192,709000	0,993507	0,802758	298,955615	0,000051	2,367536	0,817637	302,389095	-0,054911	0,771569	2,407242	11,402681	11,402626	10,628776	-0,054194	14,489612	13,715763	5,508149	7,629259	92,470589	7,215686	-4,941176	0,000000	567,081947	0,003701	257,182391	1,566033
N/A	08.07.2026	16:33:19,400	-0,240189	0,313676	-0,791196	0,482085	2,037030	-3,835264	1,046891	-0,028748	-1,347818	0,086571	0,000436	0,008968	-1,725926	-0,004536	0,183543	-0,349185	5,244225	0,890606	0,177838	-2,424220	-3,555218	0,001718	0,754526	-0,090953	-0,959643	192,709000	0,993507	0,073487	1033,531639	0,000436	2,037030	0,072637	1045,415461	-0,092457	0,487253	2,058338	7,040431	7,039951	10,491803	-0,090953	4,377052	7,828904	5,508064	7,628836	92,470589	7,215686	-4,941176	0,000000	567,082386	0,003434	240,235498	1,567053
N/A	08.07.2026	16:33:19,600	1,086349	0,652580	-3,903104	0,416179	2,301681	5,720173	0,264242	0,031384	-0,672103	-0,111059	0,000726	0,009763	0,122002	0,536207	0,264569	-0,616022	2,468445	-0,081596	-1,492483	-2,578939	-0,340405	0,009143	-1,372053	0,462377	0,093693	192,709000	0,993507	1,738929	70,341669	0,000726	2,301681	1,742460	71,155941	0,463244	0,417326	2,307619	7,460335	7,459536	7,215533	0,462377	5,953851	5,709848	5,507966	7,628658	92,470589	7,215686	-4,941176	0,000000	567,082283	0,002662	270,549286	1,568082
N/A	08.07.2026	16:33:19,800	0,487603	0,810323	-2,509266	0,569717	2,083379	0,609244	-0,798844	0,013808	-0,498467	-0,332527	0,000150	0,000079	0,398454	-2,033721	0,266469	0,268607	-4,955308	0,861109	-0,593899	-2,634121	1,560252	-0,004618	-0,437432	0,124569	1,668912	192,709000	0,993507	1,297925	-0,498467	0,000150	2,083379	1,289340	-0,494896	0,124702	0,564751	2,067631	-9,068627	-9,068793	-9,865701	0,124569	-9,160314	-9,957222	5,507880	7,627950	92,470589	7,215686	-4,941176	0,000000	567,082275	0,002730	253,183672	1,566842
N/A	08.07.2026	16:33:20,000	0,304980	0,505618	2,768466	0,306093	2,228822	-3,229366	-0,684951	0,003230	-0,410105	0,455055	-0,000045	-0,009389	-0,322697	-2,374568	-0,308330	0,199593	-2,456153	0,991783	0,101210	1,535453	3,553123	0,001990	-0,228108	0,312066	0,545203	192,647007	0,993702	0,810598	6089,218736	-0,000045	2,228822	0,804259	6063,692429	0,310725	0,303206	2,214245	-10,117563	-10,117513	-9,472119	0,312066	-6,943737	-6,298344	5,507783	7,626903	92,470589	7,215686	-4,941176	0,000000	567,082684	0,003119	206,434211	1,563236
N/A	08.07.2026	16:33:20,200	0,382563	0,432633	3,329725	0,266743	2,223039	0,134982	-0,921085	0,016278	-0,133302	0,656480	-0,000126	-0,000863	0,147398	-0,838224	-0,504596	-0,226055	0,350018	0,702119	0,103607	4,086088	2,686895	0,006892	-0,389724	0,174740	-0,562647	192,607239	0,993828	0,815196	6564,801475	-0,000126	2,223039	0,806499	6525,998028	0,175159	0,263342	2,203696	-4,440201	-4,440062	-4,734857	0,174740	-1,472149	-1,766944	5,507691	7,627283	92,470589	7,215686	-4,941176	0,000000	567,082756	0,003233	216,813110	1,561396
N/A	08.07.2026	16:33:20,400	0,693936	0,693525	-0,637774	0,485020	2,119876	4,491116	-1,897370	0,021444	0,031612	-0,005012	0,000014	0,005181	1,444420	0,865879	-0,360391	-0,384010	1,645001	0,191729	-0,333680	4,118344	-0,198410	0,002564	-0,276769	-0,113103	-0,550332	192,607239	0,993828	1,387461	1651,325607	0,000014	2,119876	1,358978	1626,239426	-0,112052	0,475833	2,079809	5,003982	5,003967	2,115127	-0,113103	4,951936	2,063096	5,507606	7,628400	92,470589	7,215686	-4,941176	0,000000	567,082227	0,002949	272,528630	1,561956
N/A	08.07.2026	16:33:20,600	1,347874	0,874367	-2,780856	0,577938	2,297113	0,539008	-2,275857	-0,013371	-0,270090	-0,689748	0,000584	-0,018644	1,484178	1,367367	-0,420502	-0,153329	5,194982	-0,595769	-0,646887	3,830387	-1,449781	-0,001586	0,306008	0,157541	-0,023090	192,607239	0,993828	2,222241	-0,270090	0,000584	2,297113	2,174834	-0,262298	0,152614	0,566792	2,245824	18,811142	18,810500	15,842143	0,157541	17,796431	14,828074	5,507520	7,628103	92,470589	7,215686	-4,941176	0,000000	567,081571	0,002591	294,848112	1,562518
N/A	08.07.2026	16:33:20,800	1,755400	0,765140	-2,819452	0,873497	2,184326	-0,150949	1,324553	-0,002746	0,067780	-1,285097	0,000569	-0,010982	-0,071826	2,388377	0,376136	-0,362966	3,302186	-1,014514	-0,576250	-1,589841	0,657193	0,000953	0,408255	-0,110064	1,153941	192,607239	0,993828	2,520540	0,067780	0,000569	2,184326	2,555145	0,069361	-0,112077	0,885869	2,213581	18,235713	18,235088	18,378739	-0,110064	18,900696	19,044347	5,507455	7,626515	92,470589	7,215686	-4,941176	0,000000	567,082185	0,002670	270,475723	1,561433
N/A	08.07.2026	16:33:21,000	0,342102	1,168773	-1,069369	0,848204	2,333882	-1,352771	-1,291249	0,002365	0,369618	0,029214	0,000199	-0,036422	0,559566	0,476264	-0,455305	0,119372	4,749720	-0,012460	-0,026681	-1,286806	-1,445787	-0,010229	-0,023102	-0,118465	0,303213	192,688237	0,993572	1,510874	2973,056591	0,000199	2,333882	1,499200	2914,576711	-0,117010	0,837840	2,303484	16,039191	16,038972	14,919840	-0,118465	15,498481	14,379349	5,507409	7,626711	92,470589	7,215686	-4,941176	0,000000	567,082700	0,003184	259,391079	1,563248
N/A	08.07.2026	16:33:21,200	-0,181855	0,921286	0,839391	0,578329	2,249716	-1,291555	-1,139338	0,022500	0,208693	0,959852	0,000154	-0,022787	0,289461	0,832394	-0,305806	0,346456	1,161856	0,544230	0,929427	0,834620	-0,583124	0,001742	0,122241	-0,140993	0,086043	192,709000	0,993507	0,739431	9598,517498	0,000154	2,249716	0,728589	9520,104244	-0,139529	0,570541	2,223850	6,121535	6,121365	5,542444	-0,140993	6,849250	6,270329	5,507340	7,627688	92,470589	7,215686	-4,941176	0,000000	567,082480	0,003351	235,392487	1,563889
N/A	08.07.2026	16:33:21,400	-0,006180	0,573239	2,104315	0,449622	2,276877	-0,500304	-0,221057	0,018574	0,029572	0,345019	0,000577	-0,006998	0,392468	-0,615882	-0,150530	0,003792	-2,759894	0,026418	1,522642	0,333065	-1,349278	0,002603	-0,060541	0,098346	0,284167	192,709000	0,993507	0,567059	6986,579095	0,000577	2,276877	0,566416	6943,090804	0,099306	0,448755	2,272364	-7,463529	-7,464164	-8,249099	0,098346	-7,703557	-8,488492	5,507279	7,628524	92,470589	7,215686	-4,941176	0,000000	567,082048	0,003389	227,157991	1,563459
N/A	08.07.2026	16:33:21,600	0,037959	0,533720	0,364315	0,426512	2,387624	1,709255	-0,260541	0,005482	-0,182304	-0,427320	0,000810	-0,001172	0,896909	-3,010930	-0,117574	-0,305897	-1,460850	-0,573658	1,148906	-0,374558	-1,158134	-0,007053	-0,195660	0,178049	0,209456	192,709000	0,993507	0,571680	1009,506968	0,000810	2,387624	0,571858	995,447830	0,180004	0,426017	2,381610	-8,451525	-8,452416	-10,246234	0,178049	-8,941888	-10,735706	5,507232	7,628973	92,470589	7,215686	-4,941176	0,000000	567,081787	0,003358	238,748409	1,562739
N/A	08.07.2026	16:33:21,800	-0,358412	0,820306	-4,267331	0,367480	2,344196	5,245937	-2,014829	0,014401	-0,432736	0,364428	0,000139	0,002195	0,917532	-2,725321	0,086183	0,136025	3,969931	0,003333	0,131046	2,044145	3,291138	-0,007606	0,171102	-0,261854	-0,463457	192,709000	0,993507	0,461894	3644,284518	0,000139	2,344196	0,445448	3561,651970	-0,258175	0,358278	2,299491	6,732496	6,732343	4,897280	-0,261854	10,435405	8,600342	5,507189	7,629408	92,470589	7,215686	-4,941176	0,000000	567,081718	0,003201	252,690766	1,562624
N/A	08.07.2026	16:33:22,000	0,867615	0,885217	-1,962431	0,718709	2,149178	5,321589	-5,601960	0,009085	0,318647	0,562725	-0,000896	0,002553	-0,036722	0,972290	-0,163432	0,695971	-5,752768	0,789442	0,866480	-0,009191	2,061372	-0,003574	-1,034997	-0,011204	-0,508663	192,709000	0,993507	1,752833	5627,248015	-0,000896	2,149178	1,658790	5327,194684	-0,010825	0,680302	2,035399	-14,961442	-14,960456	-14,887012	-0,011204	-12,736491	-12,663047	5,507126	7,630570	92,470589	7,215686	-4,941176	0,000000	567,081308	0,002961	247,939615	1,563496
N/A	08.07.2026	16:33:22,200	0,595350	0,563375	0,648946	0,691546	2,259950	2,478592	1,764940	0,041273	-0,921256	-0,762786	-0,000247	0,014845	0,221313	1,159304	-0,042181	-0,001832	-1,509869	-0,428277	0,729732	-0,553534	-1,223464	0,005456	-0,453656	0,036234	-0,205022	192,626260	0,993768	1,158724	1059,002698	-0,000247	2,259950	1,170571	1001,988273	0,037634	0,704265	2,305358	-2,584916	-2,584644	-3,027270	0,036234	-3,166597	-3,609223	5,507088	7,629529	92,470589	7,215686	-4,941176	0,000000	567,081696	0,003283	247,448286	1,561941
N/A	08.07.2026	16:33:22,400	1,313148	0,858851	0,473960	0,495664	2,086940	1,375933	6,754155	0,007141	0,038803	-1,016763	0,000378	0,022657	-0,234473	2,072456	0,047654	0,199878	-1,393558	-0,767032	-0,079256	-0,174169	2,498280	0,016578	-0,832815	-0,101732	-0,531100	192,607239	0,993828	2,171999	0,038803	0,000378	2,086940	2,353879	0,066518	-0,112112	0,528172	2,235593	-1,912904	-1,913319	-1,444373	-0,101732	0,501433	0,970380	5,507051	7,627178	92,470589	7,215686	-4,941176	0,000000	567,082303	0,003215	243,560074	1,561927
N/A	08.07.2026	16:33:22,600	0,845882	0,682894	0,644851	0,276641	2,292425	0,706900	3,961061	0,002085	0,258006	-0,604574	0,000332	0,016212	0,017767	2,842418	-0,001523	0,133736	-2,211884	-0,761008	-0,949859	0,020003	2,014127	0,006604	-0,133806	0,105800	-0,147114	192,607239	0,993828	1,528776	4867,778031	0,000332	2,292425	1,674818	4780,607652	0,092667	0,296206	2,374313	-1,058279	-1,058644	-1,094178	0,105800	-0,034703	-0,070236	5,507029	7,626330	92,470589	7,215686	-4,941176	0,000000	567,082258	0,003079	242,014584	1,562858
N/A	08.07.2026	16:33:22,800	-0,351398	0,360804	1,939550	0,199969	2,565159	0,904155	-1,859798	0,018113	-0,202536	-0,297248	-0,000038	0,003346	0,584049	3,165263	-0,075470	-0,330255	-1,200138	-0,651777	-0,953012	-0,350795	-1,848959	-0,008398	0,603584	0,308516	0,513740	192,607239	0,993828	0,009406	8360,686217	-0,000038	2,565159	0,009142	8210,890438	0,303054	0,196240	2,518456	4,644730	4,644771	3,476673	0,308516	2,001096	0,832998	5,507026	7,627363	92,470589	7,215686	-4,941176	0,000000	567,081774	0,002929	239,653846	1,563276
N/A	08.07.2026	16:33:23,000	-0,162331	0,780471	2,864648	0,440288	2,198407	2,554648	-1,857859	0,004805	0,139357	-0,717648	0,000059	-0,003401	0,303019	2,487089	0,081778	-0,600611	2,217617	-0,315819	0,831408	-1,052070	-1,368165	0,001203	-0,715239	-0,156106	0,315665	192,607239	0,993828	0,618140	0,139357	0,000059	2,198407	0,608718	0,136772	-0,153055	0,432325	2,158430	11,308874	11,308810	10,702772	-0,156106	11,321895	10,715858	5,507055	7,629433	92,470589	7,215686	-4,941176	0,000000	567,081604	0,002658	226,965574	1,561923
N/A	08.07.2026	16:33:23,200	1,824273	0,491352	-1,156333	0,500092	2,297077	-0,708368	-1,297152	0,029771	0,099108	-0,005016	0,000380	-0,017408	0,589320	-0,139569	0,403445	0,082119	-2,935403	0,368895	0,819501	-0,202175	4,123381	-0,010719	0,530932	0,031588	0,837279	192,607239	0,993828	2,315625	0,099108	0,000380	2,297077	2,286028	0,097838	0,031190	0,493690	2,267666	-2,888281	-2,888698	-4,067339	0,031588	1,427820	0,249179	5,507109	7,629294	92,470589	7,215686	-4,941176	0,000000	567,081908	0,002460	209,881617	1,563373
N/A	08.07.2026	16:33:23,400	0,899799	0,790647	-1,441166	0,222631	1,998737	3,870610	1,480088	-0,018578	0,639289	-0,674959	0,000534	0,000117	0,594265	0,777029	0,441438	0,565815	-3,592390	0,970879	1,703718	1,279643	2,270367	0,015544	-0,845367	-0,094691	1,105523	192,607239	0,993828	1,690446	0,639289	0,000534	1,998737	1,712669	0,651916	-0,096817	0,224506	2,027452	-0,393855	-0,394442	-1,582971	-0,094691	2,957456	1,768926	5,507214	7,627098	92,470589	7,215686	-4,941176	0,000000	567,082114	0,002740	241,749185	1,560940
N/A	08.07.2026	16:33:23,600	0,976110	0,675927	-3,090929	0,369499	2,243833	3,891245	-0,108225	-0,004123	-0,399823	0,207744	0,000090	0,008485	0,177396	0,132878	0,034795	0,155628	0,143776	0,189706	0,296421	-0,118802	-0,086213	0,001395	-1,101300	0,121024	0,765926	192,607239	0,993828	1,652037	4713,354433	0,000090	2,243833	1,649738	4660,133101	0,118412	0,367088	2,238744	4,631217	4,631118	4,276327	0,121024	4,863657	4,508866	5,507338	7,625912	92,470589	7,215686	-4,941176	0,000000	567,082441	0,002860	266,387852	1,560487
N/A	08.07.2026	16:33:23,800	0,851872	0,552300	-0,792309	0,322305	2,173147	3,109809	2,010063	-0,017667	-1,191358	0,633391	-0,000202	-0,005925	-0,312057	-1,150987	-0,243981	0,370260	2,295857	-0,335163	-0,519161	-0,647310	-0,895009	-0,000858	-0,344343	0,017720	0,081686	192,607239	0,993828	1,404172	6333,905572	-0,000202	2,173147	1,425294	6449,077002	0,011160	0,324679	2,213054	4,583951	4,584173	5,208287	0,017720	3,496017	4,120131	5,507491	7,626063	92,470589	7,215686	-4,941176	0,000000	567,082736	0,002849	269,169069	1,561412
N/A	08.07.2026	16:33:24,000	0,601209	0,576321	2,893243	0,325558	1,991357	4,529483	2,138272	-0,017988	-1,126953	0,464491	-0,000309	-0,022001	0,030375	-1,720654	0,035088	0,383381	-0,243614	0,075245	0,216242	-0,272758	1,726318	0,003351	0,499976	-0,289928	-0,326770	192,642733	0,993828	1,177530	4644,909290	-0,000309	1,991357	1,202381	4811,601904	-0,291431	0,325349	2,036599	-3,975854	-3,975514	-4,036264	-0,289928	-2,252247	-2,312997	5,507651	7,627350	92,470589	7,215686	-4,941176	0,000000	567,082609	0,002873	258,016008	1,562286
N/A	08.07.2026	16:33:24,200	0,573683	0,631433	3,524572	0,578367	2,057290	6,628394	-1,213000	0,025350	-0,438876	0,120746	-0,000298	-0,018917	1,048737	-1,271439	0,669542	-0,200354	-4,933829	0,881904	1,284429	0,114030	5,317023	-0,002028	0,613477	-0,405394	-0,030038	192,709000	0,993828	1,205116	2195,543913	-0,000298	2,057290	1,186617	2125,930645	-0,395243	0,571329	2,037971	-13,494315	-13,493987	-15,591461	-0,405394	-8,029598	-10,127072	5,507796	7,628877	92,470589	7,215686	-4,941176	0,000000	567,082002	0,002950	246,373647	1,562677
N/A	08.07.2026	16:33:24,400	0,549190	0,373116	0,214016	0,521844	2,130573	1,373018	7,588300	0,020807	0,210595	-0,530801	0,000124	-0,006204	0,430814	-1,525094	0,539050	0,724059	-2,624947	0,368612	-0,425383	1,033536	0,953780	-0,004208	0,099756	-0,115162	0,699142	192,709000	0,993828	0,922307	0,210595	0,000124	2,130573	0,996989	0,226998	-0,125696	0,564832	2,304968	-3,254547	-3,254683	-4,116312	-0,115162	-3,492366	-4,353995	5,507941	7,629124	92,470589	7,215686	-4,941176	0,000000	567,081605	0,002746	237,884281	1,564400
N/A	08.07.2026	16:33:24,600	0,734134	0,635775	-3,335511	0,524445	2,522611	0,643396	-1,175621	0,038442	0,535040	-0,490119	-0,000691	-0,011321	-0,646005	0,524601	-0,143245	-0,032334	-5,469529	0,547700	-0,388225	1,121281	4,226608	-0,005358	-0,128459	0,242803	-0,460112	192,709000	0,993828	1,369909	0,535040	-0,000691	2,522611	1,348582	0,524251	0,234442	0,519055	2,490446	-18,165428	-18,164668	-16,872659	0,242803	-15,042314	-13,750305	5,508114	7,628975	92,470589	7,215686	-4,941176	0,000000	567,081656	0,002546	236,230106	1,563326
N/A	08.07.2026	16:33:24,800	0,181822	0,730326	1,810594	0,292592	2,487487	-1,998248	0,270612	0,029110	-0,195024	-0,212849	-0,000324	-0,013907	0,948205	-0,126885	0,058160	-0,810702	-1,891579	0,337677	0,033385	-0,861014	0,583495	-0,003164	0,812097	-0,210155	-0,328854	192,709000	0,993828	0,912148	8754,528362	-0,000324	2,487487	0,905562	8939,029358	-0,220019	0,289399	2,493719	-7,343969	-7,343612	-9,240022	-0,210155	-7,049586	-8,945996	5,508206	7,629069	92,250758	7,288962	-4,941176	0,000000	567,082007	0,002504	219,323329	1,562392
N/A	08.07.2026	16:33:25,000	0,198165	0,663810	3,365853	0,199255	2,357147	1,443845	3,217902	0,017248	-0,149925	-0,226474	0,000103	-0,014448	1,759295	1,053330	0,024286	-0,624933	-0,371492	-0,477259	-0,012766	-0,930936	-5,072439	-0,004817	0,954810	-0,389663	0,033642	192,709000	0,993828	0,861975	7428,387966	0,000103	2,357147	0,894564	7584,954960	-0,400854	0,206567	2,434968	2,779333	2,779220	-0,739369	-0,389663	-2,270907	-5,789497	5,508297	7,628514	91,951235	7,388804	-4,941176	0,000000	567,082329	0,002571	206,894366	1,563390
N/A	08.07.2026	16:33:25,200	0,690780	0,556851	1,169147	0,408066	2,329032	5,794267	3,878880	0,003769	0,471839	-0,163764	0,000409	-0,012509	0,642595	1,190700	-0,073734	0,099761	-3,008685	-0,663167	-0,799025	-0,606062	-4,065873	-0,011151	0,053799	-0,051502	-0,319744	192,671444	0,993709	1,247631	1045,135154	0,000409	2,329032	1,297158	1075,224019	-0,055796	0,422750	2,422636	-6,183437	-6,183886	-7,469075	-0,051502	-11,362674	-12,647863	5,508427	7,627884	91,764709	7,450980	-4,941176	0,000000	567,082188	0,002888	236,335061	1,565659
N/A	08.07.2026	16:33:25,400	0,693856	0,513384	0,637824	0,607720	2,346891	2,893141	0,819387	-0,007695	0,374044	0,285737	0,000526	-0,004170	-0,339130	-1,679108	0,006095	0,177235	-3,312029	0,423677	-1,278786	-1,034703	2,182853	-0,016112	-0,414905	0,169828	-0,879595	192,607239	0,993507	1,207240	2857,368507	0,000526	2,346891	1,231797	2883,231275	0,179055	0,618514	2,374433	-16,279316	-16,279894	-15,601634	0,169828	-16,059093	-15,380832	5,508581	7,628229	91,764709	7,450980	-4,941176	0,000000	567,081676	0,003320	294,977147	1,566301
N/A	08.07.2026	16:33:25,600	0,192620	0,364804	-1,388336	0,354539	2,097522	-0,102602	-6,363966	0,005013	-0,269074	0,283857	-0,000149	0,018370	1,232750	-0,551250	-0,712708	-0,020138	5,616042	0,839467	-0,070973	3,514523	-3,428074	-0,015740	0,368308	-0,222745	0,462325	192,607239	0,993507	0,557424	2833,652742	-0,000149	2,097522	0,526408	2653,494386	-0,209044	0,333748	1,972654	17,502069	17,502234	15,036733	-0,222745	15,059811	12,594310	5,508709	7,629035	91,764709	7,450980	-4,941176	0,000000	567,081508	0,003409	309,074031	1,564418
N/A	08.07.2026	16:33:25,800	0,151049	0,858483	-5,050045	0,415879	2,064563	3,336893	2,116947	0,011630	-0,662134	0,045371	0,000029	0,010588	0,698089	-2,921824	-0,619972	0,192146	-0,055778	-0,277118	1,450296	2,229251	-5,939720	-0,002330	0,038033	-0,125607	0,075114	192,607239	0,993507	1,009532	350,721514	0,000029	2,064563	1,037953	328,361744	-0,127270	0,426062	2,110996	-4,925262	-4,925293	-6,321471	-0,125607	-9,469606	-10,865784	5,508840	7,628213	91,764709	7,450980	-4,941176	0,000000	567,082020	0,003192	300,378971	1,561636
N/A	08.07.2026	16:33:26,000	0,938575	0,673562	-1,889598	0,298188	2,329249	3,931223	2,072808	0,012271	-0,752301	-0,213434	-0,000115	-0,003316	-0,184657	-2,975521	0,035566	-0,077192	0,726397	-0,087155	2,046144	-0,367753	-1,594075	0,002124	0,536257	0,086905	0,042788	192,607239	0,993507	1,612138	-0,752301	-0,000115	2,329249	1,643572	-0,768095	0,087719	0,305175	2,377307	-3,927766	-3,927640	-3,558326	0,086905	-3,676266	-3,306952	5,508950	7,627933	91,764709	7,450980	-4,941176	0,000000	567,082136	0,002850	309,688264	1,562837
N/A	08.07.2026	16:33:26,200	0,363984	0,661869	-1,520720	0,213057	2,119686	6,025842	3,095862	-0,011829	-0,296770	-0,361630	-0,000055	0,004704	0,017062	-1,129795	0,293751	-0,099719	3,349930	-0,784048	1,095176	0,119989	2,020942	0,006179	0,409651	0,166383	0,107368	192,663675	0,993685	1,025853	-0,296770	-0,000055	2,119686	1,048485	-0,300241	0,171740	0,219454	2,183741	8,270070	8,270131	8,236007	0,166383	11,664437	11,630314	5,509099	7,628045	91,764709	7,450980	-4,941176	0,000000	567,081984	0,002945	292,727548	1,565021
