deviceName;timestamp;processValue;workingOutput;workingSetpoint
reactor;2026-07-08T02:24:33.930708;308.15;1.04;308.15
reactor;2026-07-08T02:24:34.602335;308.15;1.23;308.15
reactor;2026-07-08T02:24:35.274285;308.15;1.29;308.15
reactor;2026-07-08T02:24:35.914955;308.15;1.37;308.15
reactor;2026-07-08T02:24:36.587602;308.15;1.42;308.15
reactor;2026-07-08T02:24:37.242256;308.15;1.27;308.15
reactor;2026-07-08T02:24:37.899403;308.15;1.12;308.15
reactor;2026-07-08T02:24:38.554702;308.15;1.21;308.15
reactor;2026-07-08T02:24:39.226615;308.15;1.38;308.15
reactor;2026-07-08T02:24:39.898485;308.15;1.34;308.15
reactor;2026-07-08T02:24:40.570560;308.15;1.09;308.15
reactor;2026-07-08T02:24:41.210926;308.15;0.82;308.15
reactor;2026-07-08T02:24:41.850774;308.16;0.67;308.15
reactor;2026-07-08T02:24:42.507406;308.15;0.79;308.15
reactor;2026-07-08T02:24:43.177527;308.15;0.91;308.15
reactor;2026-07-08T02:24:43.850329;308.15;0.87;308.15
reactor;2026-07-08T02:24:44.523040;308.15;0.89;308.15
reactor;2026-07-08T02:24:45.193412;308.15;0.87;308.15
reactor;2026-07-08T02:24:45.833004;308.15;0.90;308.15
reactor;2026-07-08T02:24:46.472835;308.15;1.13;308.15
reactor;2026-07-08T02:24:47.113752;308.15;1.09;308.15
reactor;2026-07-08T02:24:47.753895;308.15;1.01;308.15
reactor;2026-07-08T02:24:48.410149;308.15;1.00;308.15
reactor;2026-07-08T02:24:49.066704;308.15;1.22;308.15
reactor;2026-07-08T02:24:49.706691;308.15;1.37;308.15
reactor;2026-07-08T02:24:50.376952;308.15;1.15;308.15
reactor;2026-07-08T02:24:51.032982;308.15;0.91;308.15
reactor;2026-07-08T02:24:51.706627;308.15;0.89;308.15
reactor;2026-07-08T02:24:52.361446;308.15;1.11;308.15
reactor;2026-07-08T02:24:53.018453;308.15;1.10;308.15
reactor;2026-07-08T02:24:53.657026;308.15;1.07;308.15
reactor;2026-07-08T02:24:54.328212;308.15;1.33;308.15
reactor;2026-07-08T02:24:54.968418;308.14;1.40;308.15
reactor;2026-07-08T02:24:55.608484;308.14;1.39;308.15
reactor;2026-07-08T02:24:56.264285;308.14;1.45;308.15
reactor;2026-07-08T02:24:56.904308;308.15;1.27;308.15
reactor;2026-07-08T02:24:57.561781;308.15;1.11;308.15
reactor;2026-07-08T02:24:58.201085;308.15;0.95;308.15
reactor;2026-07-08T02:24:58.840666;308.15;0.83;308.15
reactor;2026-07-08T02:24:59.511845;308.15;0.87;308.15
reactor;2026-07-08T02:25:00.200116;308.15;1.06;308.15
reactor;2026-07-08T02:25:00.840375;308.15;1.12;308.15
reactor;2026-07-08T02:25:01.512707;308.15;1.17;308.15
reactor;2026-07-08T02:25:02.167195;308.14;1.43;308.15
reactor;2026-07-08T02:25:02.839375;308.15;1.28;308.15
reactor;2026-07-08T02:25:03.479514;308.15;1.11;308.15
reactor;2026-07-08T02:25:04.134466;308.15;1.05;308.15
reactor;2026-07-08T02:25:04.793041;308.15;1.14;308.15
reactor;2026-07-08T02:25:05.464223;308.15;1.08;308.15
reactor;2026-07-08T02:25:06.136178;308.15;1.02;308.15
reactor;2026-07-08T02:25:06.776115;308.15;0.94;308.15
reactor;2026-07-08T02:25:07.448684;308.14;1.43;308.15
reactor;2026-07-08T02:25:08.088169;308.15;1.14;308.15
reactor;2026-07-08T02:25:08.727645;308.15;0.93;308.15
reactor;2026-07-08T02:25:09.367530;308.15;1.06;308.15
reactor;2026-07-08T02:25:10.007509;308.15;1.11;308.15
reactor;2026-07-08T02:25:10.661903;308.15;1.05;308.15
reactor;2026-07-08T02:25:11.301861;308.15;0.88;308.15
reactor;2026-07-08T02:25:11.943836;308.15;0.82;308.15
reactor;2026-07-08T02:25:12.598011;308.15;0.83;308.15
reactor;2026-07-08T02:25:13.238490;308.15;0.94;308.15
reactor;2026-07-08T02:25:13.893507;308.15;1.19;308.15
reactor;2026-07-08T02:25:14.551343;308.15;1.22;308.15
reactor;2026-07-08T02:25:15.223492;308.15;1.14;308.15
reactor;2026-07-08T02:25:15.863312;308.15;1.07;308.15
reactor;2026-07-08T02:25:16.503141;308.15;1.03;308.15
reactor;2026-07-08T02:25:17.157735;308.15;1.23;308.15
reactor;2026-07-08T02:25:17.829481;308.15;1.26;308.15
reactor;2026-07-08T02:25:18.468988;308.15;0.91;308.15
reactor;2026-07-08T02:25:19.142548;308.15;0.89;308.15
reactor;2026-07-08T02:25:19.782395;308.15;0.81;308.15
reactor;2026-07-08T02:25:20.452456;308.15;0.75;308.15
reactor;2026-07-08T02:25:21.092983;308.15;0.78;308.15
reactor;2026-07-08T02:25:21.750633;308.15;0.95;308.15
reactor;2026-07-08T02:25:22.438623;308.15;0.85;308.15
reactor;2026-07-08T02:25:23.078186;308.15;0.79;308.15
reactor;2026-07-08T02:25:23.733135;308.15;0.86;308.15
reactor;2026-07-08T02:25:24.405218;308.15;0.94;308.15
reactor;2026-07-08T02:25:25.078080;308.15;1.13;308.15
reactor;2026-07-08T02:25:25.733850;308.15;1.10;308.15
reactor;2026-07-08T02:25:26.372436;308.15;1.19;308.15
reactor;2026-07-08T02:25:27.027741;308.15;1.07;308.15
reactor;2026-07-08T02:25:27.669083;308.15;0.97;308.15
reactor;2026-07-08T02:25:28.307683;308.15;0.98;308.15
reactor;2026-07-08T02:25:29.027965;308.15;1.00;308.15
reactor;2026-07-08T02:25:29.699943;308.15;0.94;308.15
reactor;2026-07-08T02:25:30.355570;308.15;1.03;308.15
reactor;2026-07-08T02:25:31.028457;308.15;1.08;308.15
reactor;2026-07-08T02:25:31.699411;308.15;1.15;308.15
reactor;2026-07-08T02:25:32.372484;308.15;1.02;308.15
reactor;2026-07-08T02:25:33.027302;308.15;0.73;308.15
reactor;2026-07-08T02:25:33.669272;308.15;0.91;308.15
reactor;2026-07-08T02:25:34.308492;308.15;0.92;308.15
reactor;2026-07-08T02:25:34.962628;308.15;1.16;308.15
reactor;2026-07-08T02:25:35.620897;308.15;1.33;308.15
reactor;2026-07-08T02:25:36.275741;308.15;1.22;308.15
reactor;2026-07-08T02:25:36.931508;308.15;1.22;308.15
reactor;2026-07-08T02:25:37.603207;308.15;1.15;308.15
reactor;2026-07-08T02:25:38.244443;308.15;1.15;308.15
reactor;2026-07-08T02:25:38.883474;308.15;1.20;308.15
reactor;2026-07-08T02:25:39.553980;308.15;1.21;308.15
reactor;2026-07-08T02:25:40.195978;308.15;1.27;308.15
reactor;2026-07-08T02:25:40.868239;308.15;1.15;308.15
reactor;2026-07-08T02:25:41.507972;308.15;1.12;308.15
reactor;2026-07-08T02:25:42.145721;308.15;1.23;308.15
reactor;2026-07-08T02:25:42.788061;308.15;1.16;308.15
reactor;2026-07-08T02:25:43.425616;308.15;1.12;308.15
reactor;2026-07-08T02:25:44.098990;308.15;1.06;308.15
reactor;2026-07-08T02:25:44.771500;308.15;0.84;308.15
reactor;2026-07-08T02:25:45.411591;308.15;0.76;308.15
reactor;2026-07-08T02:25:46.098616;308.15;1.12;308.15
reactor;2026-07-08T02:25:46.738313;308.15;1.18;308.15
reactor;2026-07-08T02:25:47.393957;308.15;0.99;308.15
reactor;2026-07-08T02:25:48.049831;308.15;1.12;308.15
reactor;2026-07-08T02:25:48.689837;308.15;1.18;308.15
reactor;2026-07-08T02:25:49.362189;308.15;1.20;308.15
reactor;2026-07-08T02:25:50.017296;308.15;1.18;308.15
reactor;2026-07-08T02:25:50.689021;308.15;1.15;308.15
reactor;2026-07-08T02:25:51.360872;308.14;1.25;308.15
reactor;2026-07-08T02:25:52.017638;308.15;1.24;308.15
reactor;2026-07-08T02:25:52.674335;308.14;1.25;308.15
reactor;2026-07-08T02:25:53.314167;308.15;1.14;308.15
reactor;2026-07-08T02:25:53.954151;308.15;1.12;308.15
reactor;2026-07-08T02:25:54.593875;308.15;1.00;308.15
reactor;2026-07-08T02:25:55.234418;308.15;0.97;308.15
reactor;2026-07-08T02:25:55.889335;308.15;1.04;308.15
reactor;2026-07-08T02:25:56.545684;308.15;1.13;308.15
reactor;2026-07-08T02:25:57.217663;308.15;1.16;308.15
reactor;2026-07-08T02:25:57.857684;308.15;1.08;308.15
reactor;2026-07-08T02:25:58.496244;308.15;1.04;308.15
reactor;2026-07-08T02:25:59.151506;308.15;1.10;308.15
reactor;2026-07-08T02:25:59.793260;308.15;0.99;308.15
reactor;2026-07-08T02:26:00.448227;308.16;0.55;308.15
reactor;2026-07-08T02:26:01.104657;308.16;0.54;308.15
reactor;2026-07-08T02:26:01.776672;308.15;0.81;308.15
reactor;2026-07-08T02:26:02.463747;308.15;0.91;308.15
